"taxon_code","gbif_accepted_taxon_id","gbif_accepted_scientific_name","habit"
"Salix",3039576,"Salix",""
"Salix humboldtiana-SALIHU",5372914,"Salix humboldtiana","Freestanding"
"Samanea",2971208,"Samanea",""
"Samanea saman-SAMASA",2972960,"Samanea saman","Freestanding"
"Sambucus",2888721,"Sambucus",""
"Sambucus canadensis-SAMBCA",6369819,"Sambucus canadensis","Freestanding"
"Sambucus nigra",2888728,"Sambucus nigra","Freestanding"
"Sambucus peruviana-SAMBPE",3857458,"Sambucus peruviana","Freestanding"
"Sandoricum",7107971,"Sandoricum",""
"Sandoricum koetjape-SANDKO",3850843,"Sandoricum koetjape","Freestanding"
"Sapindaceae",6657,"Sapindaceae",""
"Sapindus",3189983,"Sapindus",""
"Sapindus saponaria-SAP1SA-SAP2",8017915,"Sapindus saponaria","Freestanding"
"Sapium glandulosum-SAPIAU-SAPG",5379918,"Sapium glandulosum","Freestanding"
"Sapium laurifolium-SAPILA",5379846,"Sapium laurifolium","Freestanding"
"Sapium pachystachys-SAPIPA",5379831,"Sapium pachystachys","Freestanding"
"Sapium rigidifolium-SAPIRI",5379894,"Sapium rigidifolium","Freestanding"
"Sapium-SAPISP-SAPS",5379830,"Sapium","Freestanding"
"Sapotaceae",8802,"Sapotaceae",""
"Sapranthus",3154710,"Sapranthus",""
"Sapranthus viridiflorus-SAPRVI",3154724,"Sapranthus viridiflorus","Freestanding"
"Sarcaulus",2886224,"Sarcaulus",""
"Sarcaulus brasiliensis-SARCBR",2886233,"Sarcaulus brasiliensis","Freestanding"
"Sarcomphalus",8301375,"Sarcomphalus",""
"Sarcomphalus chloroxylon-ZIZICI",9089357,"Sarcomphalus chloroxylon","Freestanding"
"Sarcomphalus strychnifolius-ZIZIST",8759836,"Sarcomphalus strychnifolius","Freestanding"
"Sarcopera",7275894,"Sarcopera",""
"Sarcopera rosulata-SAR1RO",3916205,"Sarcopera rosulata","Climbing"
"Saurauia",7270665,"Saurauia",""
"Saurauia montana-SAURMO",3645038,"Saurauia montana","Freestanding"
"Saurauia pittieri-SAURPI",7270680,"Saurauia pittieri","Freestanding"
"Saurauia rubiformis-SAURRU",7270673,"Saurauia rubiformis","Freestanding"
"Saurauia seibertii-SAURSE",3644730,"Saurauia seibertii","Freestanding"
"Saurauia yasicae-SAURLA-SAUY",7270715,"Saurauia yasicae","Freestanding"
"Schinus",3190641,"Schinus",""
"Schinus terebinthifolia-SCH5TE",3660419,"Schinus terebinthifolia","Freestanding"
"Schizocalyx",7270984,"Schizocalyx",""
"Schizocalyx veraguensis-SCH4VE",7813772,"Schizocalyx veraguensis","Freestanding"
"Schizolobium",2945452,"Schizolobium",""
"Schizolobium parahyba-SCHIPA-SCHP",2945453,"Schizolobium parahyba","Freestanding"
"Schlegelia",3172466,"Schlegelia",""
"Schlegelia dressleri-SCHLDR",7352022,"Schlegelia dressleri","Climbing"
"Schlegelia fastigiata-SCHLFA",8205700,"Schlegelia fastigiata","Climbing"
"Schlegelia fuscata-SCHLFU",7806810,"Schlegelia fuscata","Climbing"
"Schlegelia nicaraguensis-SCHLNI",7497557,"Schlegelia nicaraguensis","Climbing"
"Schlegelia parviflora-SCHLPA",7885367,"Schlegelia parviflora","Climbing"
"Schlegeliaceae",3609121,"Schlegeliaceae",""
"Schnella",7278569,"Schnella",""
"Schnella glabra-BAUHGL",2953170,"Schnella glabra","Climbing"
"Schnella guianensis-BAUHGU-BAUG",4929144,"Schnella guianensis","Climbing"
"Schnella hymenaeifolia-BAUHHY",2953134,"Schnella hymenaeifolia","Climbing"
"Schnella microstachya-SCHNMI",2953627,"Schnella microstachya","Climbing"
"Schnella reflexa-BAUHRE-BAUR",8193417,"Schnella reflexa","Climbing"
"Schoenobiblus",7311257,"Schoenobiblus",""
"Schoenobiblus panamensis-SCHOPA",3570566,"Schoenobiblus panamensis","Freestanding"
"Schoepfia",2889813,"Schoepfia",""
"Schoepfia macrophylla",3686168,"Schoepfia macrophylla","Freestanding"
"Schoepfia schreberi-SCH3SC",9390953,"Schoepfia schreberi","Freestanding"
"Schoepfia vacciniiflora-SCH3VA",3685956,"Schoepfia vacciniiflora","Freestanding"
"Schoepfiaceae",4894246,"Schoepfiaceae",""
"Sciadotenia",7268706,"Sciadotenia",""
"Sciadotenia nitida-SCI1RI",3830126,"Sciadotenia nitida","Climbing"
"Sciadotenia ramiflora-SCI1RA",7268721,"Sciadotenia ramiflora","Climbing"
"Sciodaphyllum",7314478,"Sciodaphyllum",""
"Sciodaphyllum aquaverense-SCH2AQ",11414108,"Sciodaphyllum aquaverense","Freestanding"
"Sciodaphyllum archeri-SCH2AR",11379760,"Sciodaphyllum archeri","Freestanding"
"Sciodaphyllum blepharidophyllum-SCH2BL",12216144,"Sciodaphyllum blepharidophyllum","Freestanding"
"Sciodaphyllum chartaceum-SCH2BR",3038214,"Sciodaphyllum chartaceum","Freestanding"
"Sciodaphyllum coclense-SCH2CO",12190650,"Sciodaphyllum coclense","Freestanding"
"Sciodaphyllum jefense-SCH2JE",12239703,"Sciodaphyllum jefense","Freestanding"
"Sciodaphyllum octostylum-SCH2OC",11950363,"Sciodaphyllum octostylum","Freestanding"
"Sciodaphyllum panamense-SCH2PA",12258981,"Sciodaphyllum panamense","Freestanding"
"Sciodaphyllum pittieri-SCH2R1",11827990,"Sciodaphyllum pittieri","Freestanding"
"Sciodaphyllum robustum-SCH2RO",3038927,"Sciodaphyllum robustum","Freestanding"
"Sciodaphyllum seibertii-SCH2SE",11394903,"Sciodaphyllum seibertii","Freestanding"
"Sciodaphyllum systylum-SCH2SY",3038817,"Sciodaphyllum systylum","Freestanding"
"Sciodaphyllum whitefoordiae-SCH2WH",12242092,"Sciodaphyllum whitefoordiae","Freestanding"
"Scrophulariaceae",2390,"Scrophulariaceae",""
"Scyphostelma",8354156,"Scyphostelma",""
"Scyphostelma filisepalum-LIEDFI",8279212,"Scyphostelma filisepalum","Climbing"
"Sebastiania",8343318,"Sebastiania",""
"Sebastiania panamensis-SEBAPA",5615102,"Sebastiania panamensis","Freestanding"
"Sebastiania pavoniana-SEBAP1",5380525,"Sebastiania pavoniana","Freestanding"
"Sechium",2874611,"Sechium",""
"Sechium panamense-SECHPA",3624612,"Frantzia panamensis","Climbing"
"Sechium pittieri-SECHPI",7317783,"Frantzia pittieri","Climbing"
"Sechium venosum-SECHVE",3624512,"Frantzia venosa","Climbing"
"Securidaca",3191472,"Securidaca",""
"Securidaca calophylla-SECUTR",5658175,"Securidaca calophylla","Climbing"
"Securidaca diversifolia-SECUDI-SECD",5421445,"Securidaca diversifolia","Climbing"
"Securidaca sylvestris-SECUDY",5658080,"Securidaca sylvestris","Climbing"
"Securidaca tenuifolia-SECUTE",5658078,"Securidaca tenuifolia","Climbing"
"Seguieria",7309605,"Seguieria",""
"Seguieria macrophylla-SEGUMA",4192822,"Seguieria macrophylla","Climbing"
"Selysia",7317507,"Selysia",""
"Selysia bidentata-SELYBI",7671609,"Cayaponia bidentata","Climbing"
"Selysia prunifera-SELYPR",8309134,"Cayaponia prunifera","Climbing"
"Semialarium",7265787,"Semialarium",""
"Semialarium mexicanum-SEMIME",3794448,"Semialarium mexicanum","Climbing"
"Senefeldera",3063714,"Senefeldera",""
"Senefeldera testiculata-SENETE",3063715,"Senefeldera testiculata","Freestanding"
"Senegalia",7989631,"Senegalia",""
"Senegalia hayesii-ACACHA-ACAH",2981234,"Senegalia hayesii","Climbing"
"Senegalia polyphylla-SEN1PO",2980360,"Senegalia polyphylla","Freestanding"
"Senegalia riparia-ACACRI-ACAR",2978843,"Senegalia riparia","Freestanding"
"Senegalia tenuifolia-SEN1TE",2979126,"Senegalia tenuifolia","Climbing"
"Senna",2956904,"Senna",""
"Senna alata-SENNAL",2956947,"Senna alata","Freestanding"
"Senna atomaria-SENNAT",2957695,"Senna atomaria","Freestanding"
"Senna bacillaris-SENNBA",2957751,"Senna bacillaris","Freestanding"
"Senna bicapsularis-SENNBI-SENB",2958076,"Senna bicapsularis","Freestanding"
"Senna burkartiana-SENNBU",2958024,"Senna burkartiana","Freestanding"
"Senna cajamarcae-SENNCA",2957923,"Senna cajamarcae","Freestanding"
"Senna caudata-SENNC1",2957148,"Senna caudata","Freestanding"
"Senna dariensis-SENNDA-SEND",2956921,"Senna dariensis","Freestanding"
"Senna hayesiana-SENNHA-SENH",2957940,"Senna hayesiana","Freestanding"
"Senna macrophylla-SENNMA",2957131,"Senna macrophylla","Freestanding"
"Senna multijuga-SENNMU",2957158,"Senna multijuga","Freestanding"
"Senna nicaraguensis-SENNNI",2957598,"Senna nicaraguensis","Freestanding"
"Senna pallida-SENNPA",2957031,"Senna pallida","Freestanding"
"Senna papillosa-SENNP1",2957797,"Senna papillosa","Freestanding"
"Senna pendula-SENNPE",2957187,"Senna pendula","Freestanding"
"Senna quinquangulata-SENNQU",2956955,"Senna quinquangulata","Freestanding"
"Senna reticulata-SENNRE-SENR",2957303,"Senna reticulata","Freestanding"
"Senna septemtrionalis-SENNSE",2957529,"Senna septemtrionalis","Freestanding"
"Senna siamea-SENNSI",2956905,"Senna siamea","Freestanding"
"Senna sophera-SENNSO",2957379,"Senna sophera","Freestanding"
"Senna spectabilis-SENNSP",2957438,"Senna spectabilis","Freestanding"
"Senna undulata-SENNUN-SENU",2957590,"Senna undulata","Climbing"
"Senna williamsii-SENNWI",2957366,"Senna williamsii","Freestanding"
"Serjania",5421120,"Serjania",""
"Serjania acuta-SERJAC",5578125,"Serjania acuta","Climbing"
"Serjania atrolineata-SERJAT-SERA",7265058,"Serjania atrolineata","Climbing"
"Serjania caracasana-SERJC1",7265025,"Serjania caracasana","Climbing"
"Serjania circumvallata-SERJCI-SER1",5577883,"Serjania circumvallata","Climbing"
"Serjania cornigera-SERJCO-SER2",5577803,"Serjania cornigera","Climbing"
"Serjania darcyi-SERJDA",5577738,"Serjania darcyi","Climbing"
"Serjania grandis-SERJGR",5577517,"Serjania grandis","Climbing"
"Serjania insignis-SERJIN",5577407,"Serjania insignis","Climbing"
"Serjania membranacea-SERJM1",5577189,"Serjania membranacea","Climbing"
"Serjania mexicana-SERJME-SERM",7705119,"Serjania mexicana","Climbing"
"Serjania paniculata-SERJP1",7747925,"Serjania paniculata","Climbing"
"Serjania paucidentata-SERJPA-SER3",8005307,"Serjania paucidentata","Climbing"
"Serjania pluvialiflorens-SERJPL-SER4",5577189,"Serjania membranacea","Climbing"
"Serjania pyramidata-SERJPY-SERD",5576920,"Serjania pyramidata","Climbing"
"Serjania rhombea-SERJRH-SERR",5576868,"Serjania rhombea","Climbing"
"Serjania trachygona-SERJTR-SERT",5576677,"Serjania trachygona","Climbing"
"Sicana",2874499,"Sicana",""
"Sicana odorifera-SICAOD",2874500,"Sicana odorifera","Climbing"
"Sicydium",8052497,"Sicydium",""
"Sicydium schiedeanum-SISYCO-SICC",5537212,"Sicydium schiedeanum","Climbing"
"Sicydium tamnifolium-SICYTA",7317994,"Sicydium tamnifolium","Climbing"
"Sicyos",2874625,"Sicyos",""
"Sicyos chiriquensis-SIC1CH",3625164,"Sicyos chiriquensis","Climbing"
"Sicyos edulis-SECHED",7317530,"Sechium edule","Climbing"
"Sideroxylon",2886817,"Sideroxylon",""
"Sideroxylon capiri-SIDECA",2887255,"Sideroxylon capiri","Freestanding"
"Sideroxylon celastrinum-SIDECE",2886882,"Sideroxylon celastrinum","Freestanding"
"Sideroxylon contrerasii-SIDECO",2886967,"Sideroxylon contrerasii","Freestanding"
"Sideroxylon persimile-SIDEPE",2886860,"Sideroxylon persimile","Freestanding"
"Sideroxylon portoricense-SIDEPO",2887013,"Sideroxylon portoricense","Freestanding"
"Simaba",7329561,"Simaba",""
"Simaba polyphylla-SIM1PO",3709105,"Simaba polyphylla","Freestanding"
"Simarouba",3190668,"Simarouba",""
"Simarouba amara-SIMAAM-SIMA",7720664,"Simarouba amara","Freestanding"
"Simarouba glauca",3190669,"Simarouba glauca","Freestanding"
"Simaroubaceae",2395,"Simaroubaceae",""
"Simira",2894913,"Simira",""
"Simira klugei-SIMIKL",5335247,"Simira klugei","Freestanding"
"Simira maxonii-SIMIMA",5335269,"Simira maxonii","Freestanding"
"Simira panamensis",8031170,"Simira panamensis","Freestanding"
"Sinclairia",3098767,"Sinclairia",""
"Sinclairia discolor-SINCDI",5389382,"Sinclairia discolor","Climbing"
"Sinclairia polyantha-SINCPO",5389346,"Sinclairia polyantha","Climbing"
"Siparuna",7264484,"Siparuna",""
"Siparuna conica-SIPACO",3782270,"Siparuna conica","Freestanding"
"Siparuna cristata-SIPACR-SIPG",7264504,"Siparuna cristata","Freestanding"
"Siparuna cuspidata-SIPACU",3783134,"Siparuna cuspidata","Freestanding"
"Siparuna gesnerioides-SIPAGE",3782637,"Siparuna gesnerioides","Freestanding"
"Siparuna grandiflora-SIPAGR",3782467,"Siparuna grandiflora","Freestanding"
"Siparuna guianensis-SIPAGU",7264535,"Siparuna guianensis","Freestanding"
"Siparuna laurifolia",3783114,"Siparuna laurifolia","Freestanding"
"Siparuna pauciflora-SIPAPA-SIPP",3782356,"Siparuna pauciflora","Freestanding"
"Siparuna thecaphora-SIPATH",3782358,"Siparuna thecaphora","Freestanding"
"Siparunaceae",4893899,"Siparunaceae",""
"Siphoneugena",3181140,"Siphoneugena",""
"Siphoneugena dussii-SIPHDU",9070154,"Siphoneugena dussii","Freestanding"
"Sloanea",3152097,"Sloanea",""
"Sloanea ampla-SLOAM2",5651100,"Sloanea ampla","Freestanding"
"Sloanea brenesii-SLOABR",5651028,"Sloanea brenesii","Freestanding"
"Sloanea faginea",5651274,"Sloanea faginea","Freestanding"
"Sloanea floribunda-SLOALO",5651261,"Sloanea floribunda","Freestanding"
"Sloanea grandiflora-SLOAGR",5651212,"Sloanea grandiflora","Freestanding"
"Sloanea guianensis-SLOAST",7291059,"Sloanea guianensis","Freestanding"
"Sloanea laurifolia-SLOALA",5651127,"Sloanea laurifolia","Freestanding"
"Sloanea medusula",5651055,"Sloanea medusula","Freestanding"
"Sloanea megaphylla-SLOAME",5651050,"Sloanea megaphylla","Freestanding"
"Sloanea meianthera-SLOAM1-SLOM",5651046,"Sloanea meianthera","Freestanding"
"Sloanea obtusifolia-SLOAOB",5650996,"Sloanea obtusifolia","Freestanding"
"Sloanea paucinervia",9466664,"Sloanea paucinervia","Freestanding"
"Sloanea terniflora-SLOATE-SLOT",5651141,"Sloanea terniflora","Freestanding"
"Sloanea tuerckheimii-SLOATU",5651128,"Sloanea tuerckheimii","Freestanding"
"Sloanea zuliaensis-SLOAZU-SLOZ",5651096,"Sloanea zuliaensis","Freestanding"
"Smilacaceae",7702,"Smilacaceae",""
"Smilax",2740627,"Smilax",""
"Smilax domingensis-SMILDO-SMID",5295279,"Smilax domingensis","Climbing"
"Smilax mollis-SMILMO-SMIM",5295233,"Smilax mollis","Climbing"
"Smilax officinalis-SMILOF",5295116,"Smilax officinalis","Climbing"
"Smilax purhampuy-SMILFE-SMIP",5295631,"Smilax purhampuy","Climbing"
"Smilax spinosa-SMILS1-SMI1",5295334,"Smilax spinosa","Climbing"
"Smilax spissa-SMILS2-SMI2",5295259,"Smilax spissa","Climbing"
"Smilax subpubescens-SMILSU-SMIS",5295137,"Smilax subpubescens","Climbing"
"Socratea",2732448,"Socratea",""
"Socratea exorrhiza-SOCREX-SOCE",2732453,"Socratea exorrhiza","Freestanding"
"Solanaceae",7717,"Solanaceae",""
"Solanum accrescens-SOLAAC",2930938,"Solanum accrescens","Freestanding"
"Solanum aphyodendron-SOLAAP",2929958,"Solanum aphyodendron","Freestanding"
"Solanum appendiculatum",2929544,"Solanum appendiculatum","Climbing"
"Solanum arboreum-SOLAAR-SOL2",2931033,"Solanum arboreum","Freestanding"
"Solanum argenteum",8080790,"Solanum argenteum","Freestanding"
"Solanum asperum-SOLAAS-SOL4",2930051,"Solanum asperum","Freestanding"
"Solanum aturense-SOLAAT",2929121,"Solanum aturense","Climbing"
"Solanum chrysotrichum-SOLACH",2929617,"Solanum chrysotrichum","Freestanding"
"Solanum cordovense",2929657,"Solanum cordovense","Freestanding"
"Solanum dimorphandrum",2931521,"Solanum dimorphandrum","Freestanding"
"Solanum diversifolium-SOLADI",8384763,"Solanum diversifolium","Freestanding"
"Solanum erianthum-SOLAER",2931461,"Solanum erianthum","Freestanding"
"Solanum erythrotrichum",2932431,"Solanum erythrotrichum","Freestanding"
"Solanum evolvulifolium",2930055,"Solanum evolvulifolium","Freestanding"
"Solanum fortunense-SOLAFO",2929323,"Solanum fortunense","Freestanding"
"Solanum fosbergianum-SOLAF1",2929296,"Solanum fosbergianum","Freestanding"
"Solanum glaucophyllum-SOLAGL",2929370,"Solanum glaucophyllum","Freestanding"
"Solanum hayesii-SOLAHA-SOLH",2932218,"Solanum hayesii","Freestanding"
"Solanum hazenii-SOLAH1",2932177,"Solanum hazenii","Freestanding"
"Solanum hirtum-SOLAHI",2929212,"Solanum hirtum","Freestanding"
"Solanum incomptum-SOLAIN",2932259,"Solanum incomptum","Freestanding"
"Solanum jamaicense",2931492,"Solanum jamaicense","Freestanding"
"Solanum lanceifolium-SOL5",2929009,"Solanum lanceifolium","Climbing"
"Solanum lanceolatum",2929230,"Solanum lanceolatum","Freestanding"
"Solanum lepidotum-SOLAST-SOL3",2931223,"Solanum lepidotum","Freestanding"
"Solanum microleprodes-SOLAMI",2932621,"Solanum microleprodes","Freestanding"
"Solanum narcoticosmum",2931844,"Solanum narcoticosmum","Freestanding"
"Solanum nigricans",2930197,"Solanum nigricans","Freestanding"
"Solanum pastillum",2931693,"Solanum pastillum","Freestanding"
"Solanum pluviale",2929944,"Solanum pluviale","Freestanding"
"Solanum ramonense",2930811,"Solanum ramonense","Freestanding"
"Solanum roblense",2931638,"Solanum roblense","Freestanding"
"Solanum rovirosanum-SOLARO",2930678,"Solanum rovirosanum","Freestanding"
"Solanum rudepannum-SOLARU-SOLO",3802204,"Solanum rude-pannum","Freestanding"
"Solanum rugosum-SOLAR1",2929481,"Solanum rugosum","Freestanding"
"Solanum schlechtendalianum-SOLASC",2932884,"Solanum schlechtendalianum","Freestanding"
"Solanum seaforthianum-SOLASE",2932040,"Solanum seaforthianum","Climbing"
"Solanum sotobosquense",7662272,"Solanum sotobosquense","Freestanding"
"Solanum splendens-CYPHHA-CYPH",9478958,"Solanum splendens","Freestanding"
"Solanum stellatiglandulosum",2930102,"Solanum stellatiglandulosum","Freestanding"
"Solanum storkii",2930418,"Solanum storkii","Freestanding"
"Solanum subinerme-SOLASU-SOLS",2932599,"Solanum subinerme","Freestanding"
"Solanum torvum-SOLATO",2932389,"Solanum torvum","Freestanding"
"Solanum umbellatum-SOLAUM",2929008,"Solanum umbellatum","Freestanding"
"Solanum uncinellum-SOLAPE",2932359,"Solanum uncinellum","Climbing"
"Solanum vacciniiflorum-SOLAVA",2931026,"Solanum vacciniiflorum","Freestanding"
"Solanum velutinum",2929778,"Solanum velutinum","Freestanding"
"Solanum wendlandii-SOLAWE",2932035,"Solanum wendlandii","Climbing"
"Solanum-SOLANU",2928997,"Solanum","Freestanding"
"Solenandra",2903988,"Solenandra",""
"Solenandra mexicana-EXOSME",5339321,"Solenandra mexicana","Freestanding"
"Sommera",2919931,"Sommera",""
"Sommera donnell-smithii-SOMMDO",2919939,"Sommera donnell-smithii","Freestanding"
"Sorocea",7262353,"Sorocea",""
"Sorocea affinis-SOROAF-SORA",3763103,"Sorocea affinis","Freestanding"
"Sorocea pubivena-SOROPU",7262377,"Sorocea pubivena","Freestanding"
"Sorocea ruminata-SORORU",3762645,"Sorocea ruminata","Freestanding"
"Sorocea trophoides-SOROTR",7262356,"Sorocea trophoides","Freestanding"
"Souroubea",7275871,"Souroubea",""
"Souroubea sympetala-SOURSY-SOUS",3916170,"Souroubea sympetala","Climbing"
"Spachea",7285388,"Spachea",""
"Spachea correae-SPACCO",3984599,"Spachea correae","Freestanding"
"Spachea elegans-SPACEL",7285401,"Spachea elegans","Freestanding"
"Spachea membranacea-SPACME-SPAM",3984541,"Spachea membranacea","Freestanding"
"Sparattanthelium",7326411,"Sparattanthelium",""
"Sparattanthelium amazonum-SPARMA",7326417,"Sparattanthelium amazonum","Climbing"
"Spathodea",3172573,"Spathodea",""
"Spathodea campanulata-SPATCA",3172574,"Spathodea campanulata","Freestanding"
"Spirotheca",7296114,"Spirotheca",""
"Spirotheca rosea-SPIRRO",4073996,"Spirotheca rosea","Freestanding"
"Spondias",3190592,"Spondias",""
"Spondias dulcis-SPONCY",3190595,"Spondias dulcis","Freestanding"
"Spondias mombin-SPONMO-SPOM",8185571,"Spondias mombin","Freestanding"
"Spondias purpurea-SPONPU-SPOP",3190598,"Spondias purpurea","Freestanding"
"Spondias radlkoferi-SPONRA-SPOR",3660942,"Spondias radlkoferi","Freestanding"
"Stachyarrhena",4938021,"Stachyarrhena",""
"Stachyarrhena heterochroa-STACDI",2907615,"Stachyarrhena heterochroa","Freestanding"
"Staphyleaceae",6656,"Staphyleaceae",""
"Stauranthus",7269506,"Stauranthus",""
"Stauranthus perforatus-STAUPE",3837193,"Stauranthus perforatus","Freestanding"
"Stemonuraceae",4087082,"Stemonuraceae",""
"Stenanona",3156555,"Stenanona",""
"Stenanona panamensis-STENPA",3156565,"Stenanona panamensis","Freestanding"
"Stenanona tubiflora",6308469,"Stenanona tubiflora","Freestanding"
"Stenostomum",2896911,"Stenostomum",""
"Stenostomum darienense-STE1DA",7791976,"Stenostomum darienense","Freestanding"
"Stephanopodium",7309869,"Stephanopodium",""
"Stephanopodium gentryi-STEPGE",4195655,"Stephanopodium gentryi","Freestanding"
"Stephanotis",9752985,"Stephanotis",""
"Stephanotis floribunda-STE3FL",3573314,"Stephanotis floribunda","Climbing"
"Sterculia",3152129,"Sterculia",""
"Sterculia apetala-STERAP-STEA",5406679,"Sterculia apetala","Freestanding"
"Sterculia costaricana-STERGL",7704996,"Sterculia costaricana","Freestanding"
"Sterculia recordiana-STERRE",7694287,"Sterculia recordiana","Freestanding"
"Steriphoma",7273417,"Steriphoma",""
"Stictocardia",2928697,"Stictocardia",""
"Stictocardia tiliifolia-STICTI",3677765,"Stictocardia tiliifolia","Climbing"
"Stigmaphyllon",3191310,"Stigmaphyllon",""
